Site,Date,Transect,Quadrat,Sex,Size,Ovigerous
TC,7/9/2013,M,4,M,8,
TC,7/9/2013,M,4,M,7,
TC,7/9/2013,M,4,M,6,
TC,7/9/2013,M,4,M,7,
TC,7/9/2013,M,4,M,7,
TC,7/9/2013,M,4,N,4,
TC,7/9/2013,M,4,N,5,
TC,7/9/2013,M,4,N,4,
TC,7/9/2013,M,4,N,4.75,
TC,7/9/2013,M,5,F,13,
TC,7/9/2013,M,5,F,12,
TC,7/9/2013,M,5,F,12,
TC,7/9/2013,M,5,F,11,
TC,7/9/2013,M,5,F,13,
TC,7/9/2013,M,5,F,10,
TC,7/9/2013,M,5,M,14,
TC,7/9/2013,M,5,M,10,
TC,7/9/2013,M,5,M,8,
TC,7/9/2013,M,5,M,8,
TC,7/9/2013,M,5,M,10,
TC,7/9/2013,M,5,M,8,
TC,7/9/2013,M,5,M,7,
TC,7/9/2013,M,5,M,6,
TC,7/9/2013,M,6,F,12,Y
TC,7/9/2013,M,6,F,10,Y
TC,7/9/2013,M,6,F,16,
TC,7/9/2013,M,6,F,13,
TC,7/9/2013,M,6,F,11,
TC,7/9/2013,M,6,F,11,
TC,7/9/2013,M,6,F,10,
TC,7/9/2013,M,6,F,8,
TC,7/9/2013,M,6,F,9,
TC,7/9/2013,M,6,F,8,
TC,7/9/2013,M,6,F,8,
TC,7/9/2013,M,6,F,9,
TC,7/9/2013,M,6,F,6,
TC,7/9/2013,M,6,M,17,
TC,7/9/2013,M,6,M,14,
TC,7/9/2013,M,6,M,10,
TC,7/9/2013,M,6,M,10,
TC,7/9/2013,M,6,M,11,
TC,7/9/2013,M,6,M,11,
TC,7/9/2013,M,6,M,9,
TC,7/9/2013,M,6,M,10,
TC,7/9/2013,M,6,M,8,
TC,7/9/2013,M,6,M,6,
TC,7/9/2013,M,7,F,11,Y
TC,7/9/2013,M,7,F,12,
TC,7/9/2013,M,7,F,10,
TC,7/9/2013,M,7,F,10,
TC,7/9/2013,M,7,F,9,
TC,7/9/2013,M,7,F,8,
TC,7/9/2013,M,7,F,10,
TC,7/9/2013,M,7,F,8,
TC,7/9/2013,M,7,F,8,
TC,7/9/2013,M,7,F,7,
TC,7/9/2013,M,7,F,9,
TC,7/9/2013,M,7,F,9,
TC,7/9/2013,M,7,F,7,
TC,7/9/2013,M,7,F,8,
TC,7/9/2013,M,7,F,8,
TC,7/9/2013,M,7,M,15,
TC,7/9/2013,M,7,M,13,
TC,7/9/2013,M,7,M,10,
TC,7/9/2013,M,7,M,10,
TC,7/9/2013,M,7,M,11,
TC,7/9/2013,M,7,M,10,
TC,7/9/2013,M,7,M,10,
TC,7/9/2013,M,7,M,8,
TC,7/9/2013,M,7,M,6,
TC,7/9/2013,M,7,M,7,
TC,7/9/2013,M,7,M,7,
TC,7/9/2013,M,7,M,7,
TC,7/9/2013,M,7,N,5,
TC,7/9/2013,M,7,N,3,
TC,7/9/2013,M,8,M,16,
TC,7/9/2013,M,8,M,11,
TC,7/9/2013,M,9,F,9,
TC,7/9/2013,M,9,F,8,
TC,7/9/2013,M,9,M,18,
TC,7/9/2013,M,9,M,17,
TC,7/9/2013,M,9,M,10,
TC,7/9/2013,M,9,M,10,
TC,7/9/2013,M,9,M,8,
TC,7/9/2013,M,9,N,5,
TC,7/9/2013,M,9,N,2,
TC,7/9/2013,M,10,F,11,Y
TC,7/9/2013,M,10,F,13,
TC,7/9/2013,M,10,F,13,
TC,7/9/2013,M,10,F,11,
TC,7/9/2013,M,10,F,12,
TC,7/9/2013,M,10,F,13,
TC,7/9/2013,M,10,F,13,
TC,7/9/2013,M,10,F,10,
TC,7/9/2013,M,10,F,13,
TC,7/9/2013,M,10,F,10,
TC,7/9/2013,M,10,F,9,
TC,7/9/2013,M,10,F,10,
TC,7/9/2013,M,10,F,10,
TC,7/9/2013,M,10,F,9,
TC,7/9/2013,M,10,F,8,
TC,7/9/2013,M,10,F,8,
TC,7/9/2013,M,10,F,8,
TC,7/9/2013,M,10,F,8,
TC,7/9/2013,M,10,F,7,
TC,7/9/2013,M,10,F,8,
TC,7/9/2013,M,10,F,6,
TC,7/9/2013,M,10,F,7,
TC,7/9/2013,M,10,M,14,
TC,7/9/2013,M,10,M,14,
TC,7/9/2013,M,10,M,13,
TC,7/9/2013,M,10,M,10,
TC,7/9/2013,M,10,M,14,
TC,7/9/2013,M,10,M,13,
TC,7/9/2013,M,10,M,11,
TC,7/9/2013,M,10,M,9,
TC,7/9/2013,M,10,M,10,
TC,7/9/2013,M,10,M,10,
TC,7/9/2013,M,10,M,7,
TC,7/9/2013,M,10,M,10,
TC,7/9/2013,M,10,M,10,
TC,7/9/2013,M,10,M,9,
TC,7/9/2013,M,10,M,7,
TC,7/9/2013,M,10,M,7,
TC,7/9/2013,M,10,M,7,
TC,7/9/2013,M,10,M,6,
TC,7/9/2013,M,10,M,7,
TC,7/9/2013,M,10,M,6,
TC,7/9/2013,M,10,M,6,
TC,7/9/2013,M,10,M,7,
TC,7/9/2013,M,10,N,4.75,
TC,7/9/2013,M,10,N,4.5,
TC,7/9/2013,M,10,N,5,
TC,7/9/2013,M,10,N,5,
TC,7/9/2013,M,10,N,4.25,
TC,7/9/2013,M,10,N,4.25,
TC,7/9/2013,M,10,N,2,
TC,7/9/2013,M,10,N,2,
TC,7/9/2013,M,10,N,2,
TC,7/9/2013,M,10,N,2,
